"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/08/2018","AQS","060130002","3","7.2","ug/m3 LC","30","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"05/09/2018","AQS","060130002","3","7.7","ug/m3 LC","32","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"05/10/2018","AQS","060130002","3","11.5","ug/m3 LC","48","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"05/11/2018","AQS","060130002","3","9.6","ug/m3 LC","40","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"05/12/2018","AQS","060130002","3","9.4","ug/m3 LC","39","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"05/13/2018","AQS","060130002","3","10.2","ug/m3 LC","43","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"05/14/2018","AQS","060130002","3","7.2","ug/m3 LC","30","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"05/15/2018","AQS","060130002","3","6","ug/m3 LC","25","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"05/16/2018","AQS","060130002","3","5.8","ug/m3 LC","24","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"05/17/2018","AQS","060130002","3","8.5","ug/m3 LC","35","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"05/18/2018","AQS","060130002","3","7.5","ug/m3 LC","31","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"05/19/2018","AQS","060130002","3","9.4","ug/m3 LC","39","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"05/20/2018","AQS","060130002","3","10.5","ug/m3 LC","44","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"05/21/2018","AQS","060130002","3","13.7","ug/m3 LC","54","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"05/22/2018","AQS","060130002","3","8.2","ug/m3 LC","34","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"05/23/2018","AQS","060130002","3","5.5","ug/m3 LC","23","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"05/24/2018","AQS","060130002","3","6.7","ug/m3 LC","28","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"05/25/2018","AQS","060130002","3","6.5","ug/m3 LC","27","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"05/26/2018","AQS","060130002","3","8.4","ug/m3 LC","35","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"05/27/2018","AQS","060130002","3","8.6","ug/m3 LC","36","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"05/28/2018","AQS","060130002","3","11.7","ug/m3 LC","49","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"05/29/2018","AQS","060130002","3","15.8","ug/m3 LC","59","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"05/30/2018","AQS","060130002","3","15.6","ug/m3 LC","58","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"05/31/2018","AQS","060130002","3","12.3","ug/m3 LC","51","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"06/01/2018","AQS","060130002","3","13.1","ug/m3 LC","53","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"06/02/2018","AQS","060130002","3","11.1","ug/m3 LC","46","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"06/03/2018","AQS","060130002","3","15.7","ug/m3 LC","59","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"06/04/2018","AQS","060130002","3","14.3","ug/m3 LC","56","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"06/05/2018","AQS","060130002","3","12.9","ug/m3 LC","53","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"06/06/2018","AQS","060130002","3","13.5","ug/m3 LC","54","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"06/07/2018","AQS","060130002","3","13.9","ug/m3 LC","55","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"06/08/2018","AQS","060130002","3","13.4","ug/m3 LC","54","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"06/09/2018","AQS","060130002","3","9","ug/m3 LC","38","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"06/10/2018","AQS","060130002","3","10.7","ug/m3 LC","45","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"06/11/2018","AQS","060130002","3","11.8","ug/m3 LC","49","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"06/12/2018","AQS","060130002","3","14.5","ug/m3 LC","56","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"06/13/2018","AQS","060130002","3","17","ug/m3 LC","61","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"06/14/2018","AQS","060130002","3","17","ug/m3 LC","61","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"06/15/2018","AQS","060130002","3","17.2","ug/m3 LC","62","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"06/16/2018","AQS","060130002","3","13.9","ug/m3 LC","55","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"06/17/2018","AQS","060130002","3","14.8","ug/m3 LC","57","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"06/18/2018","AQS","060130002","3","14.6","ug/m3 LC","56","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"06/19/2018","AQS","060130002","3","12.8","ug/m3 LC","52","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"06/20/2018","AQS","060130002","3","12.2","ug/m3 LC","51","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"06/21/2018","AQS","060130002","3","11.9","ug/m3 LC","50","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"06/22/2018","AQS","060130002","3","14.8","ug/m3 LC","57","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"06/23/2018","AQS","060130002","3","14.5","ug/m3 LC","56","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"06/24/2018","AQS","060130002","3","13.9","ug/m3 LC","55","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"06/25/2018","AQS","060130002","3","12.9","ug/m3 LC","53","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"06/26/2018","AQS","060130002","3","15.7","ug/m3 LC","59","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"06/27/2018","AQS","060130002","3","15.7","ug/m3 LC","59","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"06/28/2018","AQS","060130002","3","17.5","ug/m3 LC","62","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"06/29/2018","AQS","060130002","3","17.4","ug/m3 LC","62","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"06/30/2018","AQS","060130002","3","15","ug/m3 LC","57","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"07/01/2018","AQS","060130002","3","13.3","ug/m3 LC","54","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"07/02/2018","AQS","060130002","3","13","ug/m3 LC","53","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"07/03/2018","AQS","060130002","3","16.7","ug/m3 LC","61","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"07/04/2018","AQS","060130002","3","14","ug/m3 LC","55","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"07/05/2018","AQS","060130002","3","13.5","ug/m3 LC","54","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"07/06/2018","AQS","060130002","3","9.6","ug/m3 LC","40","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"07/07/2018","AQS","060130002","3","11.9","ug/m3 LC","50","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"07/08/2018","AQS","060130002","3","13.7","ug/m3 LC","54","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"07/09/2018","AQS","060130002","3","11.3","ug/m3 LC","47","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"07/10/2018","AQS","060130002","3","12","ug/m3 LC","50","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"07/11/2018","AQS","060130002","3","11.1","ug/m3 LC","46","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"07/12/2018","AQS","060130002","3","10.8","ug/m3 LC","45","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"07/13/2018","AQS","060130002","3","9.8","ug/m3 LC","41","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"07/14/2018","AQS","060130002","3","8.8","ug/m3 LC","37","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"07/15/2018","AQS","060130002","3","10","ug/m3 LC","42","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"07/16/2018","AQS","060130002","3","12.6","ug/m3 LC","52","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"07/17/2018","AQS","060130002","3","14.4","ug/m3 LC","56","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"07/18/2018","AQS","060130002","3","16.5","ug/m3 LC","60","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"07/19/2018","AQS","060130002","3","13.5","ug/m3 LC","54","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"07/20/2018","AQS","060130002","3","15.5","ug/m3 LC","58","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"07/21/2018","AQS","060130002","3","10.7","ug/m3 LC","45","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"07/22/2018","AQS","060130002","3","11.4","ug/m3 LC","48","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"07/23/2018","AQS","060130002","3","12.9","ug/m3 LC","53","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"07/24/2018","AQS","060130002","3","15.7","ug/m3 LC","59","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"07/25/2018","AQS","060130002","3","16.5","ug/m3 LC","60","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"07/26/2018","AQS","060130002","3","14.9","ug/m3 LC","57","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"07/27/2018","AQS","060130002","3","14","ug/m3 LC","55","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"07/28/2018","AQS","060130002","3","15.5","ug/m3 LC","58","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"07/29/2018","AQS","060130002","3","12.6","ug/m3 LC","52","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"07/30/2018","AQS","060130002","3","13.8","ug/m3 LC","55","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"07/31/2018","AQS","060130002","3","17.2","ug/m3 LC","62","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"08/01/2018","AQS","060130002","3","12.7","ug/m3 LC","52","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"08/07/2018","AQS","060130002","3","9","ug/m3 LC","38","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"08/08/2018","AQS","060130002","3","25.1","ug/m3 LC","78","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"08/09/2018","AQS","060130002","3","20.7","ug/m3 LC","69","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"08/10/2018","AQS","060130002","3","7.8","ug/m3 LC","33","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"08/11/2018","AQS","060130002","3","7.1","ug/m3 LC","30","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"08/12/2018","AQS","060130002","3","15.6","ug/m3 LC","58","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"08/13/2018","AQS","060130002","3","14.4","ug/m3 LC","56","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"08/14/2018","AQS","060130002","3","8.1","ug/m3 LC","34","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"08/15/2018","AQS","060130002","3","14.5","ug/m3 LC","56","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"08/16/2018","AQS","060130002","3","17.7","ug/m3 LC","63","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"08/17/2018","AQS","060130002","3","17","ug/m3 LC","61","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"08/18/2018","AQS","060130002","3","26.9","ug/m3 LC","82","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"08/19/2018","AQS","060130002","3","30.8","ug/m3 LC","90","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"08/20/2018","AQS","060130002","3","21.5","ug/m3 LC","71","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"08/21/2018","AQS","060130002","3","12.1","ug/m3 LC","51","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"08/22/2018","AQS","060130002","3","26.3","ug/m3 LC","81","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"08/23/2018","AQS","060130002","3","39","ug/m3 LC","110","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"08/24/2018","AQS","060130002","3","20","ug/m3 LC","68","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"08/25/2018","AQS","060130002","3","11.2","ug/m3 LC","47","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"08/26/2018","AQS","060130002","3","9.5","ug/m3 LC","40","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"08/27/2018","AQS","060130002","3","11.2","ug/m3 LC","47","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"08/28/2018","AQS","060130002","3","3.9","ug/m3 LC","16","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"08/29/2018","AQS","060130002","3","7.2","ug/m3 LC","30","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"08/30/2018","AQS","060130002","3","8.6","ug/m3 LC","36","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"08/31/2018","AQS","060130002","3","5","ug/m3 LC","21","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"09/01/2018","AQS","060130002","3","7.2","ug/m3 LC","30","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"09/02/2018","AQS","060130002","3","13.2","ug/m3 LC","53","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"09/03/2018","AQS","060130002","3","15.5","ug/m3 LC","58","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"09/04/2018","AQS","060130002","3","13.3","ug/m3 LC","54","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"09/05/2018","AQS","060130002","3","11.1","ug/m3 LC","46","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"09/06/2018","AQS","060130002","3","11.2","ug/m3 LC","47","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"09/07/2018","AQS","060130002","3","10.4","ug/m3 LC","43","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"09/08/2018","AQS","060130002","3","5.7","ug/m3 LC","24","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"09/09/2018","AQS","060130002","3","7.2","ug/m3 LC","30","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"09/10/2018","AQS","060130002","3","6.5","ug/m3 LC","27","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"09/11/2018","AQS","060130002","3","7.2","ug/m3 LC","30","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"09/12/2018","AQS","060130002","3","5.1","ug/m3 LC","21","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"09/13/2018","AQS","060130002","3","5.2","ug/m3 LC","22","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"09/14/2018","AQS","060130002","3","3.6","ug/m3 LC","15","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"09/15/2018","AQS","060130002","3","2.9","ug/m3 LC","12","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"09/16/2018","AQS","060130002","3","1.7","ug/m3 LC","7","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
"09/17/2018","AQS","060130002","3","2.5","ug/m3 LC","10","Concord","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","013","Contra Costa","37.936013","-122.026154"
